Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name	sample_name
7741_005_S30_trimmed_1.fastq.gz	WolfeBE_2014__679_Raclette__bin.1.fa	0.2082	0.1416	99.51	0.907	99.39-99.65	0.907	0.86-0.96	1	1.543	4310/8394	97.87	10	679_Raclette_k119_33	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS14-22__bin.58.fa	0.2052	0.1819	97.84	0.894	97.69-98.00	0.894	0.83-0.96	1	1.781	3372/10886	96.29	248	TGS14-22_k141_67	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811179__bin.4.fa	0.1651	0.0972	97.2	0.719	96.86-97.46	0.719	0.63-0.83	2	3.276	1534/7131	95.16	809	NODE_18_length_76975_cov_42.9967_ID_19310	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	GCA_003243815.1_ASM324381v1_genomic.fa	0.1639	0.8204	99.79	0.714	99.74-99.85	0.714	0.70-0.73	1	1.435	28623/59815	97.65	0	"GCA_003243815.1_ASM324381v1_genomic_QELA01000001.1 [Candida] sake strain CBA6005 contig1, whole genome shotgun sequence"	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	182.fa	0.1446	0.1837	97.46	0.63	97.25-97.65	0.63	0.58-0.68	1	1.54	3409/14909	95.35	1881	NODE_1_length_1843461_cov_24.544282	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-12D__bin.20.fa	0.1293	0.1655	97.42	0.563	97.25-97.61	0.563	0.51-0.60	1	1.343	2996/15556	94.83	1721	VB-12D_k141_2439	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	MAG_501.fa	0.1145	0.0929	99.43	0.499	99.23-99.65	0.499	0.46-0.53	1	1.281	3202/9710	96.48	15	MAG_501_0	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__FO007_71775__bin.9.fa	0.1126	0.1163	99.43	0.491	99.25-99.60	0.491	0.46-0.52	1	1.291	4078/12514	96.45	42	FO007_71775_k141_142	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2146_73322__bin.6.fa	0.0892	0.1135	98.86	0.389	98.67-99.07	0.389	0.36-0.42	1	1.237	3495/15450	95.32	67	P2146_73322_k141_247	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS06-22__bin.15.fa	0.0734	0.1211	97.47	0.32	97.16-97.72	0.32	0.29-0.35	1	1.188	2714/19856	93.78	125	TGS06-22_k141_29	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	MAG_90.fa	0.0616	0.0812	97.94	0.268	97.59-98.33	0.268	0.23-0.30	1	1.616	2144/15910	93.74	569	MAG_90_0	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	O4_bin.circ.1.fa	0.0527	0.0629	97.04	0.23	96.55-97.43	0.23	0.20-0.27	1	1.21	1211/14325	92.34	436	s2.ctg000004c	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	180.fa	0.0524	0.0586	97.59	0.229	97.11-98.22	0.229	0.18-0.27	1	1.334	1436/13331	93.06	717	NODE_1_length_3075451_cov_32.919575	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__GO005_71775__bin.6.fa	0.0444	0.1867	99.57	0.194	99.36-99.76	0.194	0.18-0.21	1	1.106	7945/51361	94.16	10	GO005_71775_k141_129	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__V-29__bin.28.fa	0.0426	0.0395	98.42	0.185	97.93-99.06	0.185	0.14-0.22	1	1.336	1305/11361	93.26	173	V-29_k141_643	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q02-30__bin.22.fa	0.037	0.0674	99.17	0.161	98.77-99.45	0.161	0.14-0.18	1	1.083	2517/21884	93.26	6	Q02-30_k141_3773	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__O-30__bin.13.fa	0.0298	0.3504	99.31	0.13	99.12-99.46	0.13	0.12-0.14	1	1.066	14047/142973	92.79	0	O-30_k141_182	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q04-21__bin.16.fa	0.0287	0.0521	99.25	0.125	98.71-99.61	0.125	0.11-0.15	1	1.067	2050/22071	92.62	0	Q04-21_k141_3887	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.0265	0.0431	98.25	0.115	97.57-98.88	0.115	0.09-0.14	1	1.067	1253/19857	91.47	16	SAMC044639_k141_719	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__GO004_71775__bin.8.fa	0.0224	0.0274	99.51	0.098	98.71-100.15	0.098	0.08-0.12	1	1.072	1187/14841	92.17	1	GO004_71775_k141_336	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	YangC_2021__SRR13259376__bin.8.fa	0.0201	0.0227	98.6	0.087	97.73-99.48	0.087	0.06-0.12	1	1.185	756/13722	91.07	19	NODE_227_length_52028_cov_10.0000_ID_19414	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.10.fa	0.0168	0.0161	97.17	0.073	95.68-99.79	0.073	0.03-0.12	1	1.032	341/11722	89.22	7	NODE_8_length_174488_cov_60.9499_ID_127332	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	0.0164	0.0092	98.78	0.071	97.20-100.38	0.071	0.04-0.12	1	1.046	324/6826	90.64	1	NODE_3_length_161229_cov_37.0000_ID_62026	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_11__bin.27.fa	0.0158	0.0101	96.1	0.069	94.09-97.82	0.069	0.04-0.13	1	1.033	150/7735	88.06	3	DF_11_k141_388	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2545__bin.25.fa	0.015	0.0823	98.01	0.065	97.39-98.54	0.065	0.05-0.08	1	1.028	2317/66192	89.75	376	P2545_k141_46	7741_005_S30
7741_005_S30_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2235_73323__bin.9.fa	0.0132	0.0131	95.81	0.057	93.80-97.52	0.057	0.03-0.11	1	1.055	181/12165	87.31	19	P2235_73323_k141_1719	7741_005_S30
7741_006_S31_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	52.9619	47.4724	99.9	275	NA-NA	HIGH	NA-NA	275	275.331	8584/8865	99.9	1	"GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome"	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	18.6811	25.31	99.7	97	NA-NA	HIGH	NA-NA	97	100.961	12370/13589	99.7	21	NODE_1_length_274429_cov_22.9992_ID_7781	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	11.7479	9.8917	99.8	61	NA-NA	HIGH	NA-NA	61	61.45	7727/8220	99.8	0	ERS3967740_k141_2100	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	5.7777	5.8214	98.38	30	NA-NA	HIGH	NA-NA	30	31.896	6046/10040	98.38	156	NODE_36_length_112572_cov_15.0000_ID_47355	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	MortensenS_xxxx__WK031-1-L-48h-03B2_S30__bin.1.fa	3.8518	3.4083	98.74	20	NA-NA	HIGH	NA-NA	20	19.618	5918/8772	98.74	2307	WK031-1-L-48h-03B2_S30_k141_309	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	2.0074	1.3893	99.1	10.423	NA-NA	HIGH	NA-NA	10	10.423	5162/6826	99.1	6	NODE_3_length_161229_cov_37.0000_ID_62026	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS08-29__bin.64.fa	0.9062	2.1001	98.74	4.705	NA-NA	HIGH	NA-NA	4	4.705	15644/23201	98.74	326	TGS08-29_k141_17440	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.11.fa	0.7745	0.875	99.91	4.022	NA-NA	HIGH	NA-NA	4	4.022	10862/11163	99.91	0	ERS3967740_k141_286	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.595	0.505	99.3	3.089	NA-NA	HIGH	NA-NA	3	3.089	6641/8251	99.3	2	ERS3967691_k141_96	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	GCF_001434055.1_ASM143405v1_genomic.fa	0.5914	0.6731	97.97	3.071	NA-NA	HIGH	NA-NA	3	3.071	6121/11550	97.97	134	"GCF_001434055.1_ASM143405v1_genomic_NZ_AZCZ01000001.1 Levilactobacillus parabrevis ATCC 53295 Scaffold1, whole genome shotgun sequence"	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	MAG_501.fa	0.4515	0.4498	98.88	2.344	98.82-99.04	2.344	1.95-2.45	2	2.634	6189/9710	98.56	1	MAG_501_0	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	LeechJ_xxxx__AF84__bin.30.fa	0.4471	0.8695	98.83	2.322	98.80-99.00	2.322	1.92-2.36	2	2.698	12191/19478	98.5	22	AF84_k141_2549	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.3788	0.2805	99.42	1.967	99.23-99.49	1.967	1.85-2.38	2	2.547	5298/7379	98.94	43	WK028-2-L-48h-03A1_S20_k141_3165	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	GCF_019656055.1_ASM1965605v1_genomic.fa	0.196	0.1633	99.11	1.018	98.95-99.23	1.018	0.96-1.07	1	1.647	3982/8099	97.74	151	"GCF_019656055.1_ASM1965605v1_genomic_NZ_BPKY01000001.1 Leuconostoc miyukkimchii strain JCM 17445 contig1, whole genome shotgun sequence"	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072.fa	0.1294	0.1145	96.98	0.672	96.76-97.24	0.672	0.59-0.73	1	1.518	1650/8532	94.84	194	"ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome"	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	0.1075	0.0908	99.1	0.558	98.87-99.32	0.558	0.51-0.61	1	1.342	2630/8010	96.47	20	"ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome"	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q04-21__bin.11.fa	0.0766	0.121	98.48	0.398	98.21-98.72	0.398	0.37-0.42	1	1.226	3193/15638	95	536	Q04-21_k141_302	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	FranciosaI_2021__SRR12227952__bin.4.fa	0.0763	0.1005	97.26	0.396	96.97-97.59	0.396	0.35-0.43	1	1.231	2046/13068	94.19	1177	NODE_4_length_136482_cov_25.9989_ID_213579	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	EBC_080.1.fa	0.0446	0.0924	99.59	0.232	99.37-99.83	0.232	0.21-0.25	1	1.509	3752/20501	94.67	0	EBC_080.1_EBC_080_scaffold_1281	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	MAG_116.fa	0.0331	0.0164	96.95	0.172	95.96-97.98	0.172	0.13-0.23	1	1.532	333/4679	91.83	114	MAG_116_0	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.0307	0.0612	98.4	0.159	97.99-98.72	0.159	0.14-0.18	1	1.084	1772/19857	92.5	65	SAMC044639_k141_719	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	LeechJ_2020__ERS3967737__bin.1.fa	0.03	0.0245	98.46	0.156	97.69-99.29	0.156	0.12-0.20	1	1.339	752/8190	92.59	534	ERS3967737_k141_37	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	LeechJ_2020__ERS3967741__bin.9.fa	0.0289	0.0233	99.08	0.15	98.36-99.76	0.15	0.12-0.19	1	1.077	839/7988	92.99	64	ERS3967741_k141_666	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2587__bin.9.fa	0.0278	0.0649	98.1	0.144	97.62-98.53	0.144	0.12-0.17	1	1.093	1707/23009	91.95	179	P2587_k141_467	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	LeechJ_2020__ERS3967711__bin.13.fa	0.0235	0.0536	97.93	0.122	97.37-98.41	0.122	0.11-0.15	1	1.089	1373/22651	91.35	86	ERS3967711_k141_339	7741_006_S31
7741_006_S31_trimmed_1.fastq.gz	LeechJ_2020__ERS3967692__bin.3.fa	0.0234	0.0273	98.62	0.122	97.92-99.32	0.122	0.09-0.15	1	1.13	922/11531	92.17	75	ERS3967692_k141_68	7741_006_S31
7741_007_S32_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	51.4068	46.4316	99.86	318	NA-NA	HIGH	NA-NA	318	309.101	8493/8865	99.86	104	"GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome"	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	18.2672	24.9389	99.28	113	NA-NA	HIGH	NA-NA	113	117.14	10847/13589	99.28	22	NODE_1_length_274429_cov_22.9992_ID_7781	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	16.9739	17.2334	98.4	105	NA-NA	HIGH	NA-NA	105	103.889	6090/10040	98.4	170	NODE_36_length_112572_cov_15.0000_ID_47355	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	7.1129	5.3087	99.61	44	NA-NA	HIGH	NA-NA	44	44.045	6537/7379	99.61	56	WK028-2-L-48h-03A1_S20_k141_3165	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	3.3948	2.8803	99.81	21	NA-NA	HIGH	NA-NA	21	20.216	7744/8220	99.81	2	ERS3967740_k141_2100	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	1.9501	1.36	99.12	12.063	NA-NA	HIGH	NA-NA	12	12.063	5186/6826	99.12	6	NODE_3_length_161229_cov_37.0000_ID_62026	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	MAG_501.fa	0.148	0.1486	98.9	0.916	98.80-99.06	0.916	0.86-0.97	1	1.614	4135/9710	97.28	0	MAG_501_0	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2587__bin.9.fa	0.1434	0.3373	99.05	0.887	98.96-99.17	0.887	0.84-0.92	1	1.549	10054/23009	97.36	0	P2587_k141_467	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	MortensenS_xxxx__WK065-1-L-08h-05B1_S62__bin.1.fa	0.1365	0.6456	99.07	0.844	99.00-99.14	0.844	0.81-0.87	1	1.528	19116/44775	97.29	0	WK065-1-L-08h-05B1_S62_k141_23	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.1042	0.081	97.82	0.644	97.57-98.06	0.644	0.59-0.69	1	1.381	1906/7783	95.56	84	WK002-1-L-48h-01F6_S30_k141_2565	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	YouL_2022__SRR13308526__bin.24.fa	0.0878	0.1761	98.86	0.543	98.71-99.01	0.543	0.51-0.57	1	1.303	5819/19793	96.13	103	NODE_37_length_141872_cov_18.1171_ID_20191	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.0606	0.1219	98.56	0.375	98.36-98.78	0.375	0.35-0.40	1	1.219	3965/19857	94.94	29	SAMC044639_k141_719	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	EBC_147.23.fa	0.0393	0.092	98.33	0.243	98.07-98.61	0.243	0.22-0.27	1	1.142	2879/22448	93.59	40	EBC_147.23_EBC_147_scaffold_41	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	LeechJ_xxxx__AF84__bin.30.fa	0.0388	0.0761	98.24	0.24	97.91-98.55	0.24	0.22-0.26	1	1.133	2399/19478	93.47	264	AF84_k141_2549	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	EBC_080.1.fa	0.0329	0.0686	98.61	0.203	98.32-98.89	0.203	0.19-0.22	1	1.103	2443/20501	93.37	43	EBC_080.1_EBC_080_scaffold_1281	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	GCF_019656055.1_ASM1965605v1_genomic.fa	0.0306	0.0257	100	0.189	99.57-100.54	0.189	0.16-0.22	1	0.927	1683/8099	95.06	0	"GCF_019656055.1_ASM1965605v1_genomic_NZ_BPKY01000001.1 Leuconostoc miyukkimchii strain JCM 17445 contig1, whole genome shotgun sequence"	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.018	0.0154	98.34	0.111	97.28-99.20	0.111	0.08-0.15	1	1.042	525/8251	91.5	13	ERS3967691_k141_96	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.11.fa	0.0172	0.0196	99.89	0.106	99.12-100.55	0.106	0.08-0.14	1	1.045	1099/11163	92.79	1	ERS3967740_k141_286	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	0.0101	0.011	96.43	0.062	94.75-98.19	0.062	0.03-0.11	1	1.148	216/10617	88.19	7	SRS5653333_k141_170	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	LeechJ_2020__ERS3967737__bin.1.fa	0.0095	0.0079	98.5	0.059	96.36-100.94	0.059	0.02-0.10	1	0.93	370/8190	90.49	8	ERS3967737_k141_37	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	O4_bin.circ.1.fa	0.0087	0.0129	98.39	0.054	96.70-100.10	0.054	0.03-0.10	1	1.026	456/14325	89.48	0	s2.ctg000004c	7741_007_S32
7741_007_S32_trimmed_1.fastq.gz	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072.fa	0.0086	0.0077	99.63	0.053	98.08-101.52	0.053	0.03-0.08	1	0.879	481/8532	91.14	24	"ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome"	7741_007_S32
7741_008_S33_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	30.1276	25.8749	99.87	151	NA-NA	HIGH	NA-NA	151	149.042	8510/8865	99.87	33	"GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	9.1779	11.9144	99.38	46	NA-NA	HIGH	NA-NA	46	46.244	11196/13589	99.38	1254	NODE_1_length_274429_cov_22.9992_ID_7781	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	7.5818	5.3806	99.89	38	NA-NA	HIGH	NA-NA	38	38.258	7126/7379	99.89	0	WK028-2-L-48h-03A1_S20_k141_3165	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	6.5842	5.3119	99.92	33	NA-NA	HIGH	NA-NA	33	33.701	8028/8220	99.92	3	ERS3967740_k141_2100	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	6.1851	5.0061	99.74	31	NA-NA	HIGH	NA-NA	31	30.393	7388/8010	99.74	95	"ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	FranciosaI_2021__SRR12227952__bin.4.fa	5.3871	6.8023	99.93	27	NA-NA	HIGH	NA-NA	27	22.668	12793/13068	99.93	0	NODE_4_length_136482_cov_25.9989_ID_213579	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_005404945.1_ASM540494v1_genomic.fa	4.988	6.0252	99.85	25	NA-NA	HIGH	NA-NA	25	21.592	12077/12634	99.85	63	"GCF_005404945.1_ASM540494v1_genomic_NZ_BJDG01000001.1 Lactiplantibacillus pingfangensis strain 382-1 contig1, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_001434055.1_ASM143405v1_genomic.fa	4.1899	4.5694	99.26	21	NA-NA	HIGH	NA-NA	21	20.502	9169/11550	99.26	795	"GCF_001434055.1_ASM143405v1_genomic_NZ_AZCZ01000001.1 Levilactobacillus parabrevis ATCC 53295 Scaffold1, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_019656055.1_ASM1965605v1_genomic.fa	3.9904	3.1854	99.2	20	NA-NA	HIGH	NA-NA	20	20.405	6312/8099	99.2	161	"GCF_019656055.1_ASM1965605v1_genomic_NZ_BPKY01000001.1 Leuconostoc miyukkimchii strain JCM 17445 contig1, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	LeechJ_2020__ERS3967737__bin.1.fa	2.3841	1.8645	99.93	11.949	NA-NA	HIGH	NA-NA	12	11.949	8010/8190	99.93	1	ERS3967737_k141_37	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_005405105.1_ASM540510v1_genomic.fa	2.3008	2.9825	98.7	11.531	NA-NA	HIGH	NA-NA	11	11.531	8923/13377	98.7	351	"GCF_005405105.1_ASM540510v1_genomic_NZ_BJDK01000001.1 Lactiplantibacillus dongliensis strain 218-3 contig1, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	MAG_116.fa	1.9031	0.9025	98.19	9.538	NA-NA	HIGH	NA-NA	10	9.538	2659/4679	98.19	88	MAG_116_0	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	1.8307	1.5279	96.52	9.175	NA-NA	HIGH	NA-NA	9	9.175	2886/8642	96.52	1642	WK023-1-L-48h-02G3_S117_k141_1117	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__F03-18__bin.1.fa	1.5634	1.8995	99.68	7.836	NA-NA	HIGH	NA-NA	7	7.836	11259/12445	99.68	136	F03-18_k141_3599	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_001438845.1_ASM143884v1_genomic.fa	1.5579	1.9429	99.78	7.808	NA-NA	HIGH	NA-NA	8	7.808	11990/12832	99.78	226	"GCF_001438845.1_ASM143884v1_genomic_NZ_JQCL01000005.1 Lactiplantibacillus xiangfangensis strain LMG 26013 NODE_10, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072.fa	1.3934	1.1814	99.54	6.983	NA-NA	HIGH	NA-NA	7	6.983	7391/8532	99.54	304	"ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	1.1297	1.0906	98.54	5.662	NA-NA	HIGH	NA-NA	5	5.662	6361/10040	98.54	345	NODE_36_length_112572_cov_15.0000_ID_47355	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	LeechJ_2020__ERS3967742__bin.3.fa	0.9818	4.7434	99.91	4.921	NA-NA	HIGH	NA-NA	5	4.921	48669/49999	99.91	0	ERS3967742_k141_58	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__ST007_71775__bin.2.fa	0.8999	1.0047	96.64	4.51	NA-NA	HIGH	NA-NA	4	4.51	3973/11466	96.64	2372	ST007_71775_k141_4056	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_229__bin.10.fa	0.7251	0.4739	99.33	3.634	NA-NA	HIGH	NA-NA	3	3.634	5478/6739	99.33	55	NODE_1_length_371145_cov_15.9998_ID_63609	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_003946345.1_ASM394634v1_genomic.fa	0.6934	0.7863	99.54	3.476	NA-NA	HIGH	NA-NA	3	3.476	9888/11396	99.54	401	"GCF_003946345.1_ASM394634v1_genomic_NZ_RHNY01000001.1 Levilactobacillus tongjiangensis strain 218-10 contig1, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.11.fa	0.632	0.6842	99.82	3.168	NA-NA	HIGH	NA-NA	3	3.168	10544/11163	99.82	8	ERS3967740_k141_286	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.3416	0.2778	97.53	1.712	97.43-97.66	1.712	1.57-1.82	2	2.095	3115/8251	96.91	17	ERS3967691_k141_96	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_005405385.1_ASM540538v1_genomic.fa	0.2489	0.3416	99.45	1.247	99.38-99.51	1.247	1.20-1.29	2	1.891	8520/14173	98.37	177	"GCF_005405385.1_ASM540538v1_genomic_NZ_BJDY01000001.1 Lactiplantibacillus mudanjiangensis strain 11050 contig1, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_001435525.1_ASM143552v1_genomic.fa	0.2376	0.2932	98.51	1.191	98.40-98.62	1.191	1.13-1.25	2	2.114	5535/12555	97.39	908	"GCF_001435525.1_ASM143552v1_genomic_NZ_AZDP01000049.1 Levilactobacillus koreensis JCM 16448 NODE_100, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_001436675.1_ASM143667v1_genomic.fa	0.2368	0.2196	99.73	1.187	99.63-99.80	1.187	1.13-1.25	2	1.837	6172/9480	98.63	131	"GCF_001436675.1_ASM143667v1_genomic_NZ_AYZH01000001.1 Levilactobacillus senmaizukei DSM 21775 = NBRC 103853 strain DSM 21775 Scaffold1, whole genome shotgun sequence"	7741_008_S33
