Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name	sample_name
7857_260_S272_trimmed_1.fastq.gz	MAG_501.fa	0.2064	0.2367	98.73	0.699	98.56-98.91	0.699	0.65-0.75	1	1.409	3292/9710	96.57	2	MAG_501_0	7857_260_S272
7857_260_S272_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_245__bin.2.fa	0.1745	0.133	98.02	0.592	97.72-98.26	0.592	0.53-0.64	1	1.36	1577/6553	95.51	49	NODE_1_length_160535_cov_17.2789_ID_55527	7857_260_S272
7857_260_S272_trimmed_1.fastq.gz	MortensenS_xxxx__WK062-2-G-48h-05H5_S120__bin.3.fa	0.1694	0.2474	99.15	0.574	99.00-99.33	0.574	0.53-0.61	1	1.343	4143/12346	96.54	12	WK062-2-G-48h-05H5_S120_k141_82	7857_260_S272
7857_260_S272_trimmed_1.fastq.gz	GCF_008694105.1_ASM869410v1_genomic.fa	0.1299	0.2143	98.92	0.44	98.72-99.18	0.440	0.40-0.47	1	1.251	3416/13393	95.69	6	GCF_008694105.1_ASM869410v1_genomic_NZ_CP041364.1 Schleiferilactobacillus harbinensis strain NSMJ42 chromosome, complete genome	7857_260_S272
7857_260_S272_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	0.1228	0.119	99.11	0.416	98.82-99.42	0.416	0.37-0.46	1	1.237	2143/8220	95.76	15	ERS3967740_k141_2100	7857_260_S272
7857_260_S272_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_424__bin.7.fa	0.1075	0.064	98.97	0.364	98.52-99.33	0.364	0.32-0.42	1	1.199	1148/5102	95.3	8	NODE_16_length_38615_cov_8.0000_ID_5830	7857_260_S272
7857_260_S272_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	0.0962	0.0936	99.24	0.326	98.89-99.61	0.326	0.29-0.36	1	1.157	1803/8010	95.3	16	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	7857_260_S272
7857_260_S272_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__CF008_71775__bin.11.fa	0.0653	0.058	100.0	0.221	99.65-100.55	0.221	0.19-0.25	1	1.131	1548/7588	95.0	0	CF008_71775_k141_1942	7857_260_S272
7857_260_S272_trimmed_1.fastq.gz	LeechJ_xxxx__AF68__bin.3.fa	0.0552	0.0741	96.42	0.187	95.62-97.13	0.187	0.14-0.24	1	1.277	921/11625	92.15	130	AF68_k141_2037	7857_260_S272
7857_260_S272_trimmed_1.fastq.gz	MAG_528.fa	0.0416	0.0444	99.36	0.141	98.69-99.89	0.141	0.12-0.18	1	1.079	978/9058	93.07	0	MAG_528_0	7857_260_S272
7857_260_S272_trimmed_1.fastq.gz	GCF_002872255.1_ASM287225v1_genomic.fa	0.0302	0.0391	96.42	0.102	95.03-98.51	0.102	0.05-0.16	1	1.125	448/10910	90.21	55	GCF_002872255.1_ASM287225v1_genomic_NZ_NIPR01000001.1 Companilactobacillus nuruki strain SYF10-1a 1, whole genome shotgun sequence	7857_260_S272
7857_260_S272_trimmed_1.fastq.gz	YasirM_2022__SRR18335011__bin.1.fa	0.0301	0.0514	97.16	0.102	96.13-98.27	0.102	0.07-0.14	1	1.205	635/14536	90.39	364	NODE_1_length_110556_cov_44.9620_ID_22529	7857_260_S272
7857_260_S272_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2545__bin.25.fa	0.0226	0.1755	97.71	0.077	97.16-98.28	0.077	0.06-0.09	1	1.108	2426/66192	89.88	29	P2545_k141_46	7857_260_S272
7857_260_S272_trimmed_1.fastq.gz	FontanaF_2023__SRR20746869__bin.1.fa	0.0214	0.0324	96.65	0.072	94.67-98.35	0.072	0.04-0.13	1	1.035	315/12958	88.7	0	NODE_117_length_29172_cov_5.0000_ID_19762	7857_260_S272
7857_260_S272_trimmed_1.fastq.gz	MAG_594.fa	0.0167	0.0217	97.24	0.057	95.37-99.11	0.057	0.02-0.10	1	1.028	254/10962	88.56	0	MAG_594_0	7857_260_S272
7857_260_S272_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	0.0121	0.0151	96.88	0.041	94.56-97.32	0.041	0.04-0.09	1	1.341	164/10617	87.41	18	SRS5653333_k141_170	7857_260_S272
7857_260_S272_trimmed_1.fastq.gz	KumarJ_2019__SRS4562503__bin.5.fa	0.0081	0.0114	98.77	0.028	95.88-99.02	0.028	0.03-0.06	1	1.014	221/11959	87.92	0	SRS4562503_k141_89	7857_260_S272
7857_232_S251_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	76.2229	67.6126	99.26	350.0	NA-NA	HIGH	NA-NA	350	341.388	5941/7470	99.26	27	s8.ctg000010c	7857_232_S251
7857_232_S251_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	15.8979	21.5613	98.87	73.0	NA-NA	HIGH	NA-NA	73	74.002	8492/12064	98.87	4	NODE_1_length_333540_cov_36.9994_ID_1661	7857_232_S251
7857_232_S251_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	3.2667	2.7908	98.78	15.0	NA-NA	HIGH	NA-NA	15	14.469	5320/7783	98.78	1	WK002-1-L-48h-01F6_S30_k141_2565	7857_232_S251
7857_232_S251_trimmed_1.fastq.gz	Wy2_bin.circ.3.fa	1.2682	3.0448	99.99	5.823	NA-NA	HIGH	NA-NA	6	5.823	20905/20976	99.99	0	s28.ctg000032c_Wy2_bin.circ.3	7857_232_S251
7857_232_S251_trimmed_1.fastq.gz	MAG_501.fa	1.2308	1.3577	99.4	5.652	NA-NA	HIGH	NA-NA	5	5.652	8047/9710	99.4	631	MAG_501_0	7857_232_S251
7857_232_S251_trimmed_1.fastq.gz	178.fa	0.6375	0.7835	99.77	2.927	NA-NA	HIGH	NA-NA	3	2.927	10305/11078	99.77	10	NODE_1_length_739497_cov_43.169039	7857_232_S251
7857_232_S251_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811282__bin.3.fa	0.4887	0.8927	98.74	2.244	98.68-98.78	2.244	2.16-2.36	2	2.614	9810/16264	98.38	171	NODE_2_length_290670_cov_80.9780_ID_5607	7857_232_S251
7857_232_S251_trimmed_1.fastq.gz	ODFM-BA-A-0160-001_Vibrio_casei_JB196.fa	0.3808	0.7319	99.46	1.749	99.42-99.51	1.749	1.69-1.83	2	2.195	11720/16767	98.85	3	ODFM-BA-A-0160-001_Vibrio_casei_JB196_NZ_QPGL01000001.1 Vibrio casei strain JB196 SAMN07141174.101, whole genome shotgun sequence	7857_232_S251
7857_232_S251_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	0.137	0.1563	99.99	0.629	99.84-100.17	0.629	0.59-0.66	1	2.097	4911/10183	97.68	0	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence	7857_232_S251
7857_232_S251_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.1158	0.1149	98.26	0.532	98.02-98.51	0.532	0.48-0.57	1	1.359	2214/8865	95.62	54	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	7857_232_S251
7857_232_S251_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811285__bin.2.fa	0.0929	0.1249	100.0	0.426	99.90-100.24	0.426	0.40-0.45	1	1.247	4258/12113	96.68	0	NODE_1_length_1022137_cov_101.0084_ID_918	7857_232_S251
7857_232_S251_trimmed_1.fastq.gz	We2_bin.full.36.fa	0.0844	0.2073	99.97	0.387	99.82-100.14	0.387	0.36-0.41	1	1.268	6580/20644	96.38	0	s13.ctg000020c	7857_232_S251
7857_232_S251_trimmed_1.fastq.gz	Wy2_bin.circ.5.fa	0.0609	0.0966	99.63	0.28	99.31-99.94	0.280	0.25-0.31	1	1.155	3014/13842	95.2	0	s46.ctg000057c	7857_232_S251
7857_232_S251_trimmed_1.fastq.gz	We6_bin.circ.9.fa	0.0521	0.11	98.83	0.239	98.51-99.11	0.239	0.22-0.26	1	1.124	2700/18267	94.02	0	s34.ctg000041c	7857_232_S251
7857_232_S251_trimmed_1.fastq.gz	182.fa	0.0244	0.0422	95.21	0.112	93.84-96.65	0.112	0.07-0.18	1	1.339	354/14909	88.63	41	NODE_1_length_1843461_cov_24.544282	7857_232_S251
7857_232_S251_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__O-30__bin.13.fa	0.0155	0.248	98.99	0.071	98.65-99.31	0.071	0.06-0.08	1	1.038	7185/142973	90.8	0	O-30_k141_182	7857_232_S251
7857_232_S251_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2545__bin.25.fa	0.0148	0.1105	95.58	0.068	94.78-96.51	0.068	0.05-0.09	1	1.3	1148/66192	87.74	36	P2545_k141_46	7857_232_S251
7857_232_S251_trimmed_1.fastq.gz	O4_bin.circ.1.fa	0.0087	0.0142	99.34	0.04	97.41-101.71	0.040	0.02-0.07	1	1.02	458/14325	89.49	48	s2.ctg000004c	7857_232_S251
7857_228_S247_trimmed_1.fastq.gz	MAG_501.fa	58.8449	52.5418	99.77	166.0	NA-NA	HIGH	NA-NA	166	157.132	9050/9710	99.77	0	MAG_501_0	7857_228_S247
7857_228_S247_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	34.3853	31.7585	99.0	97.0	NA-NA	HIGH	NA-NA	97	106.853	7447/10183	99.0	652	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence	7857_228_S247
7857_228_S247_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2235_73323__bin.9.fa	2.5288	2.7661	99.69	7.134	NA-NA	HIGH	NA-NA	7	7.134	11045/12165	99.69	1	P2235_73323_k141_1719	7857_228_S247
7857_228_S247_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	1.641	1.1349	98.72	4.629	NA-NA	HIGH	NA-NA	4	4.629	5226/7783	98.72	1	WK002-1-L-48h-01F6_S30_k141_2565	7857_228_S247
7857_228_S247_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	1.0024	1.1005	99.53	2.828	NA-NA	HIGH	NA-NA	3	2.828	10419/12064	99.53	2	NODE_1_length_333540_cov_36.9994_ID_1661	7857_228_S247
7857_228_S247_trimmed_1.fastq.gz	ODFM-BA-A-0144-001_Penicillium_roqueforti_CECT_2905.fa	0.9964	10.1363	99.52	2.811	NA-NA	HIGH	NA-NA	3	2.811	95718/111148	99.52	0	ODFM-BA-A-0144-001_Penicillium_roqueforti_CECT_2905_MSQC01000001.1 Penicillium roqueforti strain CECT 2905 contig1, whole genome shotgun sequence	7857_228_S247
7857_228_S247_trimmed_1.fastq.gz	LandisEA_2021__SRS5653155__bin.1.fa	0.1887	0.1831	98.92	0.532	98.73-99.08	0.532	0.49-0.57	1	1.349	3138/10655	96.13	0	SRS5653155_k141_354	7857_228_S247
7857_228_S247_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	0.1729	0.1241	99.49	0.488	99.25-99.72	0.488	0.45-0.52	1	1.253	2510/7470	96.54	13	s8.ctg000010c	7857_228_S247
7857_228_S247_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.112	0.0899	98.5	0.316	98.12-98.87	0.316	0.27-0.35	1	1.417	1526/8865	94.48	56	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	7857_228_S247
7857_228_S247_trimmed_1.fastq.gz	YasirM_2022__SRR18335011__bin.1.fa	0.1079	0.1435	98.55	0.304	98.24-98.85	0.304	0.27-0.33	1	1.178	2426/14536	94.39	5	NODE_1_length_110556_cov_44.9620_ID_22529	7857_228_S247
7857_228_S247_trimmed_1.fastq.gz	ODFM-BA-A-0136-001_Staphylococcus_aureus_18SBCL679.fa	0.0196	0.0212	100.0	0.055	98.73-101.36	0.055	0.03-0.09	1	1.03	673/11927	91.14	0	ODFM-BA-A-0136-001_Staphylococcus_aureus_18SBCL679_NZ_JABTZS010000005.1 Staphylococcus aureus strain 18SBCL679 18SBCL679STA_11, whole genome shotgun sequence	7857_228_S247
7857_134_S202_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	66.4102	49.8944	99.29	289.0	NA-NA	HIGH	NA-NA	289	280.17	5995/7470	99.29	10	s8.ctg000010c	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	17.4643	20.0613	98.87	76.0	NA-NA	HIGH	NA-NA	76	78.116	8493/12064	98.87	2	NODE_1_length_333540_cov_36.9994_ID_1661	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	We2_bin.full.36.fa	10.8003	22.4772	100.0	47.0	NA-NA	HIGH	NA-NA	47	47.303	20642/20644	100.0	2	s13.ctg000020c	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	MAG_501.fa	2.1223	1.9828	99.65	9.236	NA-NA	HIGH	NA-NA	9	9.236	8706/9710	99.65	0	MAG_501_0	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	ODFM-BA-A-0160-001_Vibrio_casei_JB196.fa	1.0942	1.7811	99.37	4.762	NA-NA	HIGH	NA-NA	5	4.762	13784/16767	99.37	363	ODFM-BA-A-0160-001_Vibrio_casei_JB196_NZ_QPGL01000001.1 Vibrio casei strain JB196 SAMN07141174.101, whole genome shotgun sequence	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	O4_bin.circ.1.fa	0.8031	1.1032	99.87	3.495	NA-NA	HIGH	NA-NA	3	3.495	13780/14325	99.87	14	s2.ctg000004c	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS06-22__bin.15.fa	0.457	0.8674	98.66	1.989	98.59-98.72	1.989	1.90-2.09	2	2.406	11294/19856	98.2	86	TGS06-22_k141_29	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	181.fa	0.3978	0.6036	99.35	1.731	99.29-99.40	1.731	1.65-1.80	2	2.244	9475/14069	98.73	183	NODE_1_length_2153466_cov_48.443198	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	We2_bin.full.44.fa	0.0989	0.1568	100.0	0.43	99.89-100.27	0.430	0.41-0.46	1	1.498	5829/16267	96.74	0	s39.ctg000053c	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811282__bin.3.fa	0.098	0.1517	98.64	0.427	98.47-98.81	0.427	0.40-0.45	1	1.217	3716/16264	95.35	213	NODE_2_length_290670_cov_80.9780_ID_5607	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2545__bin.25.fa	0.0803	0.5073	99.3	0.349	99.19-99.40	0.349	0.33-0.36	1	1.195	15737/66192	95.47	7	P2545_k141_46	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	MAG_323.fa	0.0355	0.0521	98.28	0.154	97.70-98.76	0.154	0.13-0.19	1	1.037	1387/15428	92.52	9	MAG_323_0	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	175.fa	0.0287	0.0397	97.71	0.125	96.87-98.38	0.125	0.09-0.15	1	1.252	877/14699	91.31	1720	NODE_1_length_737246_cov_23.277366	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	WolfeBE_2014__491_Bayley__bin.8.fa	0.0283	0.0451	98.99	0.123	98.36-99.41	0.123	0.11-0.15	1	1.061	1420/16793	92.34	0	491_Bayley_k119_105	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	We6_bin.circ.9.fa	0.0262	0.0469	98.52	0.114	97.87-99.12	0.114	0.09-0.14	1	1.057	1243/18267	91.7	1	s34.ctg000041c	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-29__bin.23.fa	0.015	0.0195	97.87	0.065	96.41-99.44	0.065	0.04-0.10	1	1.036	446/13739	89.53	47	VB11-29_k141_43	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	WolfeBE_2014__771_Tarentaise__bin.3.fa	0.0136	0.0235	98.38	0.059	96.98-100.15	0.059	0.03-0.09	1	1.032	629/18183	89.72	144	771_Tarentaise_k119_227	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-09-BD__bin.42.fa	0.013	0.1515	98.9	0.057	98.47-99.43	0.057	0.05-0.06	1	1.029	4805/123057	90.07	0	VB-09-BD_k141_339	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	160.fa	0.0086	0.0108	98.24	0.037	95.97-99.63	0.037	0.02-0.08	1	1.018	273/12920	88.3	35	NODE_1_length_2974664_cov_32.099464	7857_134_S202
7857_134_S202_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__GO005_71775__bin.6.fa	0.005	0.0239	99.81	0.022	98.29-101.54	0.022	0.01-0.03	1	1.011	1032/51361	88.16	0	GO005_71775_k141_129	7857_134_S202
7857_238_S257_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	52.707	17.3521	99.73	39.0	NA-NA	HIGH	NA-NA	39	35.736	16153/17572	99.73	59	NODE_1_length_695767_cov_46.0000_ID_85857	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	GCA_008274985.1_ASM827498v1_genomic.fa	22.9748	75.616	95.57	17.0	NA-NA	HIGH	NA-NA	17	17.52	42368/172618	95.57	0	GCA_008274985.1_ASM827498v1_genomic_CP035530.1 Aspergillus sojae strain SMF134 chromosome 1	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	EBC_088.5.fa	12.1422	4.1272	98.34	8.984	NA-NA	HIGH	NA-NA	10	8.984	10557/17738	98.34	283	EBC_088.5_EBC_088_scaffold_95	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	TomarS_2023__SRR15925267__bin.15.fa	2.1142	0.6809	99.9	1.564	99.86-99.95	1.564	1.52-1.61	2	2.125	12981/16868	99.16	0	NODE_1_length_226747_cov_170.6923_ID_63368	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	1.277	0.1928	99.86	0.945	99.76-99.97	0.945	0.89-0.99	1	1.534	4378/7470	98.29	1	s8.ctg000010c	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_425__bin.9.fa	1.2362	0.1887	99.02	0.915	98.86-99.15	0.915	0.85-0.97	1	1.577	3558/8063	97.4	0	NODE_1_length_598382_cov_75.9985_ID_32759	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_286__bin.4.fa	1.2073	0.2371	98.19	0.893	98.06-98.37	0.893	0.83-0.95	1	1.541	3515/10478	96.54	8	NODE_10_length_98713_cov_16.0000_ID_19272	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	We6_bin.full.31.fa	1.1114	0.3523	98.59	0.822	98.48-98.70	0.822	0.78-0.86	1	1.461	6049/16744	96.77	0	s8.ctg000009l	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	ODFM-BA-A-0009-005_Bacillus_velezensis_YJ11-1-4.fa	0.7498	0.2465	98.72	0.555	98.55-98.90	0.555	0.52-0.59	1	1.311	4791/16703	96.05	198	ODFM-BA-A-0009-005_Bacillus_velezensis_YJ11-1-4_NZ_CP011347.1 Bacillus velezensis strain YJ11-1-4 chromosome, complete genome	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.6813	0.1573	98.85	0.504	98.68-99.10	0.504	0.46-0.53	1	1.293	3337/12064	95.94	2	NODE_1_length_333540_cov_36.9994_ID_1661	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	YuY_2022__SRR16950702__bin.15.fa	0.6363	0.133	96.9	0.471	96.61-97.21	0.471	0.42-0.51	1	1.384	1534/10833	93.89	25	NODE_20_length_111749_cov_59.3787_ID_38744	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	MAG_501.fa	0.4758	0.0893	99.53	0.352	99.28-99.82	0.352	0.32-0.38	1	1.196	2492/9710	95.71	8	MAG_501_0	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	MAG_30.fa	0.4451	0.1343	97.35	0.329	97.04-97.71	0.329	0.29-0.36	1	1.462	1929/15164	93.57	2557	MAG_30_0	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q06-25__bin.5.fa	0.2404	0.0475	98.09	0.178	97.44-98.59	0.178	0.15-0.21	1	1.104	915/10208	92.51	8	Q06-25_k141_1135	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.2282	0.0365	98.29	0.169	97.66-98.99	0.169	0.13-0.20	1	1.093	750/8251	92.56	0	ERS3967691_k141_96	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-16-M16__bin.2.fa	0.2047	0.0371	96.78	0.151	95.63-97.60	0.151	0.11-0.21	1	1.078	485/9512	90.85	12	VB-16-M16_k141_258	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.1808	0.0425	97.18	0.134	96.27-98.01	0.134	0.10-0.18	1	1.11	635/12230	90.9	31	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	181.fa	0.1629	0.0497	98.16	0.121	97.33-98.98	0.121	0.09-0.16	1	1.06	898/14069	91.51	2	NODE_1_length_2153466_cov_48.443198	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811285__bin.2.fa	0.1449	0.0332	99.08	0.107	98.23-99.70	0.107	0.09-0.14	1	1.051	924/12113	92.03	0	NODE_1_length_1022137_cov_101.0084_ID_918	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	0.1434	0.0187	99.1	0.106	98.17-100.04	0.106	0.07-0.15	1	1.069	520/6826	92.03	25	NODE_3_length_161229_cov_37.0000_ID_62026	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-14D__bin.48.fa	0.1404	0.0381	98.58	0.104	97.75-99.28	0.104	0.08-0.13	1	1.061	896/14141	91.48	93	VB-14D_k141_403	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q05-22__bin.4.fa	0.1195	0.0224	97.92	0.088	96.66-99.33	0.088	0.06-0.13	1	1.056	428/9706	90.42	6	Q05-22_k141_51	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.1091	0.0159	99.96	0.081	98.82-101.01	0.081	0.06-0.12	1	1.052	596/7783	92.05	0	WK002-1-L-48h-01F6_S30_k141_2565	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	YangC_2021__SRR13259378__bin.4.fa	0.0911	0.0206	96.77	0.067	94.94-99.65	0.067	0.03-0.12	1	1.093	279/11857	88.61	24	NODE_1_length_474995_cov_31.9992_ID_148470	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-12D__bin.11.fa	0.0756	0.0155	99.08	0.056	97.46-100.65	0.056	0.03-0.09	1	1.029	444/10818	90.21	0	VB-12D_k141_1575	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS04-28__bin.25.fa	0.0728	0.0222	96.75	0.054	94.81-98.65	0.054	0.03-0.09	1	1.026	305/16220	87.97	13	TGS04-28_k141_219	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.23.fa	0.0689	0.0112	99.21	0.051	97.38-101.29	0.051	0.03-0.09	1	1.104	326/8371	90.06	4	NODE_137_length_39565_cov_54.0000_ID_37700	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	We6_bin.circ.9.fa	0.0688	0.0247	98.27	0.051	96.81-99.56	0.051	0.03-0.08	1	1.038	527/18267	89.19	2	s34.ctg000041c	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	160.fa	0.0568	0.0144	97.52	0.042	95.40-98.81	0.042	0.03-0.08	1	1.029	244/12920	87.98	22	NODE_1_length_2974664_cov_32.099464	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	WolfeBE_2014__771_Tarentaise__bin.3.fa	0.0522	0.0182	98.44	0.039	96.49-100.55	0.039	0.02-0.07	1	1.024	423/18183	88.58	6	771_Tarentaise_k119_227	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_100__bin.17.fa	0.0463	0.0093	97.83	0.034	95.06-98.38	0.034	0.03-0.08	1	1.044	180/10526	87.7	12	DF_100_k141_188	7857_238_S257
7857_238_S257_trimmed_1.fastq.gz	We2_bin.full.36.fa	0.0349	0.0146	98.35	0.026	95.59-99.61	0.026	0.02-0.05	1	1.013	314/20644	87.37	0	s13.ctg000020c	7857_238_S257
7857_200_S233_trimmed_1.fastq.gz	LandisEA_2021__SRS5653155__bin.1.fa	29.4721	30.5741	99.98	50.0	NA-NA	HIGH	NA-NA	50	51.123	10586/10655	99.98	2	SRS5653155_k141_354	7857_200_S233
7857_200_S233_trimmed_1.fastq.gz	GCF_019656015.1_ASM1965601v1_genomic.fa	25.346	20.7606	99.82	43.0	NA-NA	HIGH	NA-NA	43	43.808	7944/8407	99.82	41	GCF_019656015.1_ASM1965601v1_genomic_NZ_BPKW01000001.1 Leuconostoc inhae strain DSM 15101 contig1, whole genome shotgun sequence	7857_200_S233
7857_200_S233_trimmed_1.fastq.gz	GCF_016861655.1_ASM1686165v1_genomic.fa	9.4311	11.9186	96.96	16.0	NA-NA	HIGH	NA-NA	16	15.591	5023/13072	96.96	118	GCF_016861655.1_ASM1686165v1_genomic_NZ_BOLN01000001.1 Levilactobacillus lanxiensis strain 13B17 contig1, whole genome shotgun sequence	7857_200_S233
7857_200_S233_trimmed_1.fastq.gz	MAG_515.fa	5.4947	5.1687	99.56	9.322	NA-NA	HIGH	NA-NA	8	9.322	8452/9692	99.56	545	MAG_515_0	7857_200_S233
7857_200_S233_trimmed_1.fastq.gz	LeechJ_2020__ERS3967692__bin.3.fa	5.1751	5.7682	99.84	8.78	NA-NA	HIGH	NA-NA	8	8.78	10975/11531	99.84	3	ERS3967692_k141_68	7857_200_S233
7857_200_S233_trimmed_1.fastq.gz	MortensenS_xxxx__WK062-2-G-48h-05H5_S120__bin.3.fa	4.6583	5.6613	98.84	7.903	NA-NA	HIGH	NA-NA	8	7.903	8604/12346	98.84	303	WK062-2-G-48h-05H5_S120_k141_82	7857_200_S233
